Src,Dst,Total,TCP,UDP,ICMP,othProto,ARP,others
151.101.128.166,192.168.10.51,19,19.0,0.0,0.0,0.0,0.0,0.0
192.168.10.51,104.88.55.49,23,23.0,0.0,0.0,0.0,0.0,0.0
69.89.74.66,192.168.10.16,18,18.0,0.0,0.0,0.0,0.0,0.0
23.46.61.150,192.168.10.51,25,25.0,0.0,0.0,0.0,0.0,0.0
207.244.102.143,192.168.10.51,29,29.0,0.0,0.0,0.0,0.0,0.0
68.67.180.44,192.168.10.51,78,78.0,0.0,0.0,0.0,0.0,0.0
69.166.1.10,192.168.10.51,10,10.0,0.0,0.0,0.0,0.0,0.0
23.208.217.99,192.168.10.51,32,32.0,0.0,0.0,0.0,0.0,0.0
104.88.55.49,192.168.10.51,21,21.0,0.0,0.0,0.0,0.0,0.0
173.241.242.220,192.168.10.51,26,26.0,0.0,0.0,0.0,0.0,0.0
54.70.40.206,192.168.10.16,20,20.0,0.0,0.0,0.0,0.0,0.0
192.168.10.51,52.84.40.151,35,35.0,0.0,0.0,0.0,0.0,0.0
52.84.40.151,192.168.10.51,43,43.0,0.0,0.0,0.0,0.0,0.0
192.168.10.51,52.14.227.242,23,23.0,0.0,0.0,0.0,0.0,0.0
192.168.10.51,104.97.72.216,29,29.0,0.0,0.0,0.0,0.0,0.0
104.97.72.216,192.168.10.51,27,27.0,0.0,0.0,0.0,0.0,0.0
52.14.227.242,192.168.10.51,18,18.0,0.0,0.0,0.0,0.0,0.0
192.168.10.51,54.152.57.220,86,86.0,0.0,0.0,0.0,0.0,0.0
192.168.10.51,192.243.232.36,59,59.0,0.0,0.0,0.0,0.0,0.0
192.168.10.51,52.84.57.77,24,24.0,0.0,0.0,0.0,0.0,0.0
54.152.57.220,192.168.10.51,76,76.0,0.0,0.0,0.0,0.0,0.0
52.84.57.77,192.168.10.51,25,25.0,0.0,0.0,0.0,0.0,0.0
192.168.10.51,72.30.2.182,74,74.0,0.0,0.0,0.0,0.0,0.0
192.168.10.51,104.193.83.57,24,24.0,0.0,0.0,0.0,0.0,0.0
72.30.2.182,192.168.10.51,77,77.0,0.0,0.0,0.0,0.0,0.0
104.193.83.57,192.168.10.51,21,21.0,0.0,0.0,0.0,0.0,0.0
192.243.232.36,192.168.10.51,50,50.0,0.0,0.0,0.0,0.0,0.0
192.168.10.51,52.4.162.164,16,16.0,0.0,0.0,0.0,0.0,0.0
192.168.10.51,162.248.16.50,49,49.0,0.0,0.0,0.0,0.0,0.0
192.168.10.51,54.235.219.90,87,87.0,0.0,0.0,0.0,0.0,0.0
192.168.10.51,63.251.240.12,12,12.0,0.0,0.0,0.0,0.0,0.0
52.4.162.164,192.168.10.51,11,11.0,0.0,0.0,0.0,0.0,0.0
54.235.219.90,192.168.10.51,75,75.0,0.0,0.0,0.0,0.0,0.0
192.168.10.51,172.217.3.97,147,147.0,0.0,0.0,0.0,0.0,0.0
192.168.10.51,34.205.210.59,15,15.0,0.0,0.0,0.0,0.0,0.0
162.248.16.50,192.168.10.51,47,47.0,0.0,0.0,0.0,0.0,0.0
63.251.240.12,192.168.10.51,11,11.0,0.0,0.0,0.0,0.0,0.0
172.217.3.97,192.168.10.51,164,164.0,0.0,0.0,0.0,0.0,0.0
34.205.210.59,192.168.10.51,13,13.0,0.0,0.0,0.0,0.0,0.0
192.168.10.51,23.208.101.109,27,27.0,0.0,0.0,0.0,0.0,0.0
23.208.101.109,192.168.10.51,23,23.0,0.0,0.0,0.0,0.0,0.0
192.168.10.51,54.235.182.124,16,16.0,0.0,0.0,0.0,0.0,0.0
54.235.182.124,192.168.10.51,14,14.0,0.0,0.0,0.0,0.0,0.0
192.168.10.51,104.196.214.123,39,39.0,0.0,0.0,0.0,0.0,0.0
192.168.10.51,34.199.66.174,47,47.0,0.0,0.0,0.0,0.0,0.0
192.168.10.51,199.59.148.11,52,52.0,0.0,0.0,0.0,0.0,0.0
104.196.214.123,192.168.10.51,35,35.0,0.0,0.0,0.0,0.0,0.0
34.199.66.174,192.168.10.51,41,41.0,0.0,0.0,0.0,0.0,0.0
192.168.10.51,54.88.78.98,19,19.0,0.0,0.0,0.0,0.0,0.0
199.59.148.11,192.168.10.51,37,37.0,0.0,0.0,0.0,0.0,0.0
54.88.78.98,192.168.10.51,16,16.0,0.0,0.0,0.0,0.0,0.0
192.168.10.51,204.2.255.232,23,23.0,0.0,0.0,0.0,0.0,0.0
192.168.10.51,173.241.254.199,41,41.0,0.0,0.0,0.0,0.0,0.0
192.168.10.51,152.163.20.130,23,23.0,0.0,0.0,0.0,0.0,0.0
192.168.10.51,169.60.66.38,22,22.0,0.0,0.0,0.0,0.0,0.0
192.168.10.51,54.231.81.176,14,14.0,0.0,0.0,0.0,0.0,0.0
173.241.254.199,192.168.10.51,35,35.0,0.0,0.0,0.0,0.0,0.0
169.60.66.38,192.168.10.51,19,19.0,0.0,0.0,0.0,0.0,0.0
204.2.255.232,192.168.10.51,22,22.0,0.0,0.0,0.0,0.0,0.0
54.231.81.176,192.168.10.51,14,14.0,0.0,0.0,0.0,0.0,0.0
152.163.20.130,192.168.10.51,21,21.0,0.0,0.0,0.0,0.0,0.0
192.168.10.51,34.193.235.26,11,11.0,0.0,0.0,0.0,0.0,0.0
192.168.10.51,216.200.232.121,46,46.0,0.0,0.0,0.0,0.0,0.0
192.168.10.51,52.1.203.86,19,19.0,0.0,0.0,0.0,0.0,0.0
192.168.10.51,70.42.146.143,13,13.0,0.0,0.0,0.0,0.0,0.0
192.168.10.51,192.82.242.21,47,47.0,0.0,0.0,0.0,0.0,0.0
34.193.235.26,192.168.10.51,8,8.0,0.0,0.0,0.0,0.0,0.0
70.42.146.143,192.168.10.51,11,11.0,0.0,0.0,0.0,0.0,0.0
192.82.242.21,192.168.10.51,48,48.0,0.0,0.0,0.0,0.0,0.0
216.200.232.121,192.168.10.51,44,44.0,0.0,0.0,0.0,0.0,0.0
52.1.203.86,192.168.10.51,16,16.0,0.0,0.0,0.0,0.0,0.0
192.168.10.51,23.46.60.23,94,94.0,0.0,0.0,0.0,0.0,0.0
23.46.60.23,192.168.10.51,108,108.0,0.0,0.0,0.0,0.0,0.0
192.168.10.51,52.205.176.67,13,13.0,0.0,0.0,0.0,0.0,0.0
192.168.10.51,34.205.98.163,14,14.0,0.0,0.0,0.0,0.0,0.0
192.168.10.51,54.165.125.146,11,11.0,0.0,0.0,0.0,0.0,0.0
192.168.10.51,192.243.232.58,40,40.0,0.0,0.0,0.0,0.0,0.0
52.205.176.67,192.168.10.51,9,9.0,0.0,0.0,0.0,0.0,0.0
54.165.125.146,192.168.10.51,8,8.0,0.0,0.0,0.0,0.0,0.0
34.205.98.163,192.168.10.51,10,10.0,0.0,0.0,0.0,0.0,0.0
192.243.232.58,192.168.10.51,33,33.0,0.0,0.0,0.0,0.0,0.0
192.168.10.51,192.82.242.23,14,14.0,0.0,0.0,0.0,0.0,0.0
192.82.242.23,192.168.10.51,13,13.0,0.0,0.0,0.0,0.0,0.0
192.168.10.51,172.217.12.198,332,332.0,0.0,0.0,0.0,0.0,0.0
172.217.12.198,192.168.10.51,338,338.0,0.0,0.0,0.0,0.0,0.0
192.168.10.51,54.70.122.167,43,43.0,0.0,0.0,0.0,0.0,0.0
192.168.10.51,52.54.213.208,13,13.0,0.0,0.0,0.0,0.0,0.0
52.54.213.208,192.168.10.51,9,9.0,0.0,0.0,0.0,0.0,0.0
54.70.122.167,192.168.10.51,37,37.0,0.0,0.0,0.0,0.0,0.0
192.168.10.51,52.30.178.182,19,19.0,0.0,0.0,0.0,0.0,0.0
52.30.178.182,192.168.10.51,16,16.0,0.0,0.0,0.0,0.0,0.0
192.168.10.51,204.154.110.79,15,15.0,0.0,0.0,0.0,0.0,0.0
192.168.10.51,117.121.28.4,28,28.0,0.0,0.0,0.0,0.0,0.0
204.154.110.79,192.168.10.51,15,15.0,0.0,0.0,0.0,0.0,0.0
117.121.28.4,192.168.10.51,21,21.0,0.0,0.0,0.0,0.0,0.0
192.168.10.51,129.146.12.96,38,38.0,0.0,0.0,0.0,0.0,0.0
129.146.12.96,192.168.10.51,36,36.0,0.0,0.0,0.0,0.0,0.0
192.168.10.51,209.85.201.157,25,25.0,0.0,0.0,0.0,0.0,0.0
209.85.201.157,192.168.10.51,25,25.0,0.0,0.0,0.0,0.0,0.0
192.168.10.51,204.154.111.116,52,52.0,0.0,0.0,0.0,0.0,0.0
204.154.111.116,192.168.10.51,44,44.0,0.0,0.0,0.0,0.0,0.0
192.168.10.51,23.76.195.2,40,40.0,0.0,0.0,0.0,0.0,0.0
192.168.10.51,152.163.13.6,82,82.0,0.0,0.0,0.0,0.0,0.0
192.168.10.51,162.248.16.30,11,11.0,0.0,0.0,0.0,0.0,0.0
23.76.195.2,192.168.10.51,51,51.0,0.0,0.0,0.0,0.0,0.0
152.163.13.6,192.168.10.51,72,72.0,0.0,0.0,0.0,0.0,0.0
162.248.16.30,192.168.10.51,13,13.0,0.0,0.0,0.0,0.0,0.0
192.168.10.51,52.84.32.122,24,24.0,0.0,0.0,0.0,0.0,0.0
52.84.32.122,192.168.10.51,21,21.0,0.0,0.0,0.0,0.0,0.0
192.168.10.51,104.97.75.177,48,48.0,0.0,0.0,0.0,0.0,0.0
104.97.75.177,192.168.10.51,46,46.0,0.0,0.0,0.0,0.0,0.0
192.168.10.51,54.214.255.61,8,8.0,0.0,0.0,0.0,0.0,0.0
54.214.255.61,192.168.10.51,7,7.0,0.0,0.0,0.0,0.0,0.0
192.168.10.51,172.217.3.102,66,66.0,0.0,0.0,0.0,0.0,0.0
172.217.3.102,192.168.10.51,59,59.0,0.0,0.0,0.0,0.0,0.0
192.168.10.12,52.216.230.211,15,15.0,0.0,0.0,0.0,0.0,0.0
52.216.230.211,192.168.10.12,15,15.0,0.0,0.0,0.0,0.0,0.0
192.168.10.16,52.25.103.117,104,104.0,0.0,0.0,0.0,0.0,0.0
192.168.10.16,52.35.101.212,22,22.0,0.0,0.0,0.0,0.0,0.0
52.25.103.117,192.168.10.16,83,83.0,0.0,0.0,0.0,0.0,0.0
52.35.101.212,192.168.10.16,17,17.0,0.0,0.0,0.0,0.0,0.0
192.168.10.15,34.198.55.221,98,98.0,0.0,0.0,0.0,0.0,0.0
34.198.55.221,192.168.10.15,109,109.0,0.0,0.0,0.0,0.0,0.0
192.168.10.15,23.60.74.2,6,6.0,0.0,0.0,0.0,0.0,0.0
23.60.74.2,192.168.10.15,7,7.0,0.0,0.0,0.0,0.0,0.0
192.168.10.14,63.144.176.10,86,86.0,0.0,0.0,0.0,0.0,0.0
63.144.176.10,192.168.10.14,76,76.0,0.0,0.0,0.0,0.0,0.0
192.168.10.15,52.27.142.126,43,43.0,0.0,0.0,0.0,0.0,0.0
192.168.10.15,54.192.37.146,35,35.0,0.0,0.0,0.0,0.0,0.0
54.192.37.146,192.168.10.15,29,29.0,0.0,0.0,0.0,0.0,0.0
52.27.142.126,192.168.10.15,45,45.0,0.0,0.0,0.0,0.0,0.0
192.168.10.14,104.20.11.130,211,211.0,0.0,0.0,0.0,0.0,0.0
104.20.11.130,192.168.10.14,284,284.0,0.0,0.0,0.0,0.0,0.0
192.168.10.14,37.157.6.235,41,41.0,0.0,0.0,0.0,0.0,0.0
192.168.10.14,178.32.40.86,289,289.0,0.0,0.0,0.0,0.0,0.0
192.168.10.14,62.209.227.214,24,24.0,0.0,0.0,0.0,0.0,0.0
192.168.10.14,194.213.62.42,14,14.0,0.0,0.0,0.0,0.0,0.0
37.157.6.235,192.168.10.14,35,35.0,0.0,0.0,0.0,0.0,0.0
178.32.40.86,192.168.10.14,370,370.0,0.0,0.0,0.0,0.0,0.0
194.213.62.42,192.168.10.14,16,16.0,0.0,0.0,0.0,0.0,0.0
62.209.227.214,192.168.10.14,26,26.0,0.0,0.0,0.0,0.0,0.0
192.168.10.15,52.84.26.207,18,18.0,0.0,0.0,0.0,0.0,0.0
52.84.26.207,192.168.10.15,13,13.0,0.0,0.0,0.0,0.0,0.0
192.168.10.14,37.157.2.25,95,95.0,0.0,0.0,0.0,0.0,0.0
192.168.10.14,185.11.128.205,302,302.0,0.0,0.0,0.0,0.0,0.0
37.157.2.25,192.168.10.14,75,75.0,0.0,0.0,0.0,0.0,0.0
185.11.128.205,192.168.10.14,266,266.0,0.0,0.0,0.0,0.0,0.0
192.168.10.14,104.20.12.130,44,44.0,0.0,0.0,0.0,0.0,0.0
104.20.12.130,192.168.10.14,36,36.0,0.0,0.0,0.0,0.0,0.0
192.168.10.14,185.86.139.59,33,33.0,0.0,0.0,0.0,0.0,0.0
185.86.139.59,192.168.10.14,36,36.0,0.0,0.0,0.0,0.0,0.0
192.168.10.14,172.217.9.237,38,38.0,0.0,0.0,0.0,0.0,0.0
172.217.9.237,192.168.10.14,31,31.0,0.0,0.0,0.0,0.0,0.0
192.168.10.14,184.50.218.193,31,31.0,0.0,0.0,0.0,0.0,0.0
192.168.10.14,93.184.216.16,72,72.0,0.0,0.0,0.0,0.0,0.0
93.184.216.16,192.168.10.14,70,70.0,0.0,0.0,0.0,0.0,0.0
184.50.218.193,192.168.10.14,26,26.0,0.0,0.0,0.0,0.0,0.0
192.168.10.14,172.217.6.227,54,54.0,0.0,0.0,0.0,0.0,0.0
172.217.6.227,192.168.10.14,52,52.0,0.0,0.0,0.0,0.0,0.0
192.168.10.14,151.80.34.122,121,121.0,0.0,0.0,0.0,0.0,0.0
151.80.34.122,192.168.10.14,132,132.0,0.0,0.0,0.0,0.0,0.0
192.168.10.14,62.168.44.118,23,23.0,0.0,0.0,0.0,0.0,0.0
62.168.44.118,192.168.10.14,24,24.0,0.0,0.0,0.0,0.0,0.0
192.168.10.14,185.167.164.42,36,36.0,0.0,0.0,0.0,0.0,0.0
192.168.10.14,216.200.232.223,95,95.0,0.0,0.0,0.0,0.0,0.0
192.168.10.14,104.196.48.127,33,33.0,0.0,0.0,0.0,0.0,0.0
192.168.10.14,23.46.61.150,154,154.0,0.0,0.0,0.0,0.0,0.0
192.168.10.14,54.76.90.156,26,26.0,0.0,0.0,0.0,0.0,0.0
192.168.10.14,209.15.36.31,66,66.0,0.0,0.0,0.0,0.0,0.0
192.168.10.14,193.70.45.31,20,20.0,0.0,0.0,0.0,0.0,0.0
192.168.10.14,104.92.130.167,23,23.0,0.0,0.0,0.0,0.0,0.0
23.46.61.150,192.168.10.14,158,158.0,0.0,0.0,0.0,0.0,0.0
185.167.164.42,192.168.10.14,28,28.0,0.0,0.0,0.0,0.0,0.0
216.200.232.223,192.168.10.14,90,90.0,0.0,0.0,0.0,0.0,0.0
104.196.48.127,192.168.10.14,31,31.0,0.0,0.0,0.0,0.0,0.0
193.70.45.31,192.168.10.14,18,18.0,0.0,0.0,0.0,0.0,0.0
104.92.130.167,192.168.10.14,22,22.0,0.0,0.0,0.0,0.0,0.0
54.76.90.156,192.168.10.14,24,24.0,0.0,0.0,0.0,0.0,0.0
192.168.10.14,52.2.131.164,22,22.0,0.0,0.0,0.0,0.0,0.0
192.168.10.14,107.21.250.154,10,10.0,0.0,0.0,0.0,0.0,0.0
192.168.10.14,52.54.195.143,18,18.0,0.0,0.0,0.0,0.0,0.0
192.168.10.14,34.197.172.177,16,16.0,0.0,0.0,0.0,0.0,0.0
52.2.131.164,192.168.10.14,19,19.0,0.0,0.0,0.0,0.0,0.0
34.197.172.177,192.168.10.14,15,15.0,0.0,0.0,0.0,0.0,0.0
52.54.195.143,192.168.10.14,16,16.0,0.0,0.0,0.0,0.0,0.0
107.21.250.154,192.168.10.14,9,9.0,0.0,0.0,0.0,0.0,0.0
192.168.10.12,52.84.26.70,58,58.0,0.0,0.0,0.0,0.0,0.0
52.84.26.70,192.168.10.12,38,38.0,0.0,0.0,0.0,0.0,0.0
192.168.10.14,199.187.193.19,170,170.0,0.0,0.0,0.0,0.0,0.0
192.168.10.14,205.180.87.172,9,9.0,0.0,0.0,0.0,0.0,0.0
192.168.10.14,54.172.28.64,43,43.0,0.0,0.0,0.0,0.0,0.0
192.168.10.14,192.243.232.36,72,72.0,0.0,0.0,0.0,0.0,0.0
192.168.10.14,72.5.205.16,10,10.0,0.0,0.0,0.0,0.0,0.0
72.5.205.16,192.168.10.14,8,8.0,0.0,0.0,0.0,0.0,0.0
54.172.28.64,192.168.10.14,39,39.0,0.0,0.0,0.0,0.0,0.0
199.187.193.19,192.168.10.14,179,179.0,0.0,0.0,0.0,0.0,0.0
205.180.87.172,192.168.10.14,8,8.0,0.0,0.0,0.0,0.0,0.0
192.243.232.36,192.168.10.14,63,63.0,0.0,0.0,0.0,0.0,0.0
192.168.10.14,38.65.9.35,11,11.0,0.0,0.0,0.0,0.0,0.0
38.65.9.35,192.168.10.14,11,11.0,0.0,0.0,0.0,0.0,0.0
209.15.36.31,192.168.10.14,36,36.0,0.0,0.0,0.0,0.0,0.0
192.168.10.14,216.52.31.84,13,13.0,0.0,0.0,0.0,0.0,0.0
192.168.10.14,204.2.255.233,24,24.0,0.0,0.0,0.0,0.0,0.0
192.168.10.14,169.60.66.39,53,53.0,0.0,0.0,0.0,0.0,0.0
169.60.66.39,192.168.10.14,46,46.0,0.0,0.0,0.0,0.0,0.0
204.2.255.233,192.168.10.14,24,24.0,0.0,0.0,0.0,0.0,0.0
216.52.31.84,192.168.10.14,12,12.0,0.0,0.0,0.0,0.0,0.0
192.168.10.14,162.208.20.184,43,43.0,0.0,0.0,0.0,0.0,0.0
192.168.10.14,129.146.13.97,40,40.0,0.0,0.0,0.0,0.0,0.0
192.168.10.14,67.226.210.12,17,17.0,0.0,0.0,0.0,0.0,0.0
67.226.210.12,192.168.10.14,16,16.0,0.0,0.0,0.0,0.0,0.0
162.208.20.184,192.168.10.14,42,42.0,0.0,0.0,0.0,0.0,0.0
129.146.13.97,192.168.10.14,37,37.0,0.0,0.0,0.0,0.0,0.0
192.168.10.14,149.202.200.33,29,29.0,0.0,0.0,0.0,0.0,0.0
149.202.200.33,192.168.10.14,27,27.0,0.0,0.0,0.0,0.0,0.0
192.168.10.14,194.213.62.34,88,88.0,0.0,0.0,0.0,0.0,0.0
192.168.10.14,192.82.242.21,263,263.0,0.0,0.0,0.0,0.0,0.0
192.168.10.14,162.248.16.28,40,40.0,0.0,0.0,0.0,0.0,0.0
192.82.242.21,192.168.10.14,270,270.0,0.0,0.0,0.0,0.0,0.0
162.248.16.28,192.168.10.14,39,39.0,0.0,0.0,0.0,0.0,0.0
194.213.62.34,192.168.10.14,86,86.0,0.0,0.0,0.0,0.0,0.0
192.168.10.14,54.71.146.239,24,24.0,0.0,0.0,0.0,0.0,0.0
54.71.146.239,192.168.10.14,21,21.0,0.0,0.0,0.0,0.0,0.0
192.168.10.15,52.26.121.92,22,22.0,0.0,0.0,0.0,0.0,0.0
52.26.121.92,192.168.10.15,26,26.0,0.0,0.0,0.0,0.0,0.0
192.168.10.14,52.84.5.245,50,50.0,0.0,0.0,0.0,0.0,0.0
52.84.5.245,192.168.10.14,42,42.0,0.0,0.0,0.0,0.0,0.0
192.168.10.14,35.164.147.83,40,40.0,0.0,0.0,0.0,0.0,0.0
192.168.10.14,52.84.26.88,38,38.0,0.0,0.0,0.0,0.0,0.0
52.84.26.88,192.168.10.14,34,34.0,0.0,0.0,0.0,0.0,0.0
35.164.147.83,192.168.10.14,38,38.0,0.0,0.0,0.0,0.0,0.0
192.168.10.14,212.180.182.11,11,11.0,0.0,0.0,0.0,0.0,0.0
212.180.182.11,192.168.10.14,9,9.0,0.0,0.0,0.0,0.0,0.0
192.168.10.14,91.199.101.112,19,19.0,0.0,0.0,0.0,0.0,0.0
91.199.101.112,192.168.10.14,24,24.0,0.0,0.0,0.0,0.0,0.0
192.168.10.14,62.209.227.211,10,10.0,0.0,0.0,0.0,0.0,0.0
62.209.227.211,192.168.10.14,11,11.0,0.0,0.0,0.0,0.0,0.0
192.168.10.14,104.18.46.244,21,21.0,0.0,0.0,0.0,0.0,0.0
104.18.46.244,192.168.10.14,17,17.0,0.0,0.0,0.0,0.0,0.0
192.168.10.14,198.51.152.184,23,23.0,0.0,0.0,0.0,0.0,0.0
198.51.152.184,192.168.10.14,25,25.0,0.0,0.0,0.0,0.0,0.0
192.168.10.14,178.33.53.81,41,41.0,0.0,0.0,0.0,0.0,0.0
178.33.53.81,192.168.10.14,51,51.0,0.0,0.0,0.0,0.0,0.0
192.168.10.14,52.84.26.246,9,9.0,0.0,0.0,0.0,0.0,0.0
52.84.26.246,192.168.10.14,7,7.0,0.0,0.0,0.0,0.0,0.0
192.168.10.12,23.23.220.195,15,15.0,0.0,0.0,0.0,0.0,0.0
192.168.10.14,54.69.100.200,32,32.0,0.0,0.0,0.0,0.0,0.0
23.23.220.195,192.168.10.12,14,14.0,0.0,0.0,0.0,0.0,0.0
54.69.100.200,192.168.10.14,28,28.0,0.0,0.0,0.0,0.0,0.0
192.168.10.5,64.238.147.53,577,577.0,0.0,0.0,0.0,0.0,0.0
64.238.147.53,192.168.10.5,673,673.0,0.0,0.0,0.0,0.0,0.0
192.168.10.9,52.84.26.24,94,94.0,0.0,0.0,0.0,0.0,0.0
52.84.26.24,192.168.10.9,71,71.0,0.0,0.0,0.0,0.0,0.0
192.168.10.8,104.88.21.130,968,968.0,0.0,0.0,0.0,0.0,0.0
104.88.21.130,192.168.10.8,1366,1366.0,0.0,0.0,0.0,0.0,0.0
192.168.10.8,152.195.32.39,17,17.0,0.0,0.0,0.0,0.0,0.0
152.195.32.39,192.168.10.8,15,15.0,0.0,0.0,0.0,0.0,0.0
192.168.10.8,153.149.97.37,6,6.0,0.0,0.0,0.0,0.0,0.0
153.149.97.37,192.168.10.8,7,7.0,0.0,0.0,0.0,0.0,0.0
192.168.10.8,202.79.241.201,207,207.0,0.0,0.0,0.0,0.0,0.0
202.79.241.201,192.168.10.8,297,297.0,0.0,0.0,0.0,0.0,0.0
192.168.10.8,153.149.154.120,58,58.0,0.0,0.0,0.0,0.0,0.0
153.149.154.120,192.168.10.8,48,48.0,0.0,0.0,0.0,0.0,0.0
192.168.10.8,199.187.116.153,36,36.0,0.0,0.0,0.0,0.0,0.0
199.187.116.153,192.168.10.8,57,57.0,0.0,0.0,0.0,0.0,0.0
192.168.10.8,199.187.116.91,17,17.0,0.0,0.0,0.0,0.0,0.0
192.168.10.8,43.251.41.28,442,442.0,0.0,0.0,0.0,0.0,0.0
199.187.116.91,192.168.10.8,22,22.0,0.0,0.0,0.0,0.0,0.0
43.251.41.28,192.168.10.8,444,444.0,0.0,0.0,0.0,0.0,0.0
192.168.10.8,104.88.108.162,87,87.0,0.0,0.0,0.0,0.0,0.0
104.88.108.162,192.168.10.8,101,101.0,0.0,0.0,0.0,0.0,0.0
192.168.10.8,199.187.116.90,25,25.0,0.0,0.0,0.0,0.0,0.0
192.168.10.8,122.208.201.226,21,21.0,0.0,0.0,0.0,0.0,0.0
199.187.116.90,192.168.10.8,35,35.0,0.0,0.0,0.0,0.0,0.0
122.208.201.226,192.168.10.8,22,22.0,0.0,0.0,0.0,0.0,0.0
192.168.10.8,129.33.139.188,48,48.0,0.0,0.0,0.0,0.0,0.0
129.33.139.188,192.168.10.8,47,47.0,0.0,0.0,0.0,0.0,0.0
192.168.10.8,35.186.221.74,27,27.0,0.0,0.0,0.0,0.0,0.0
35.186.221.74,192.168.10.8,27,27.0,0.0,0.0,0.0,0.0,0.0
192.168.10.17,173.194.68.108,36,36.0,0.0,0.0,0.0,0.0,0.0
173.194.68.108,192.168.10.17,47,47.0,0.0,0.0,0.0,0.0,0.0
192.168.10.8,124.33.183.216,18,18.0,0.0,0.0,0.0,0.0,0.0
124.33.183.216,192.168.10.8,13,13.0,0.0,0.0,0.0,0.0,0.0
192.168.10.5,173.194.68.109,36,36.0,0.0,0.0,0.0,0.0,0.0
173.194.68.109,192.168.10.5,46,46.0,0.0,0.0,0.0,0.0,0.0
192.168.10.9,52.39.210.199,15,15.0,0.0,0.0,0.0,0.0,0.0
52.39.210.199,192.168.10.9,14,14.0,0.0,0.0,0.0,0.0,0.0
192.168.10.12,104.88.74.34,23,23.0,0.0,0.0,0.0,0.0,0.0
104.88.74.34,192.168.10.12,21,21.0,0.0,0.0,0.0,0.0,0.0
192.168.10.12,52.84.30.100,22,22.0,0.0,0.0,0.0,0.0,0.0
52.84.30.100,192.168.10.12,18,18.0,0.0,0.0,0.0,0.0,0.0
192.168.10.12,184.84.243.223,29,29.0,0.0,0.0,0.0,0.0,0.0
184.84.243.223,192.168.10.12,27,27.0,0.0,0.0,0.0,0.0,0.0
192.168.10.12,209.85.201.155,21,21.0,0.0,0.0,0.0,0.0,0.0
209.85.201.155,192.168.10.12,17,17.0,0.0,0.0,0.0,0.0,0.0
192.168.10.12,8.18.45.65,22,22.0,0.0,0.0,0.0,0.0,0.0
8.18.45.65,192.168.10.12,12,12.0,0.0,0.0,0.0,0.0,0.0
192.168.10.12,205.180.86.172,22,22.0,0.0,0.0,0.0,0.0,0.0
205.180.86.172,192.168.10.12,16,16.0,0.0,0.0,0.0,0.0,0.0
192.168.10.12,52.4.13.66,10,10.0,0.0,0.0,0.0,0.0,0.0
52.4.13.66,192.168.10.12,10,10.0,0.0,0.0,0.0,0.0,0.0
192.168.10.12,23.2.12.111,60,60.0,0.0,0.0,0.0,0.0,0.0
192.168.10.12,159.127.41.169,5,5.0,0.0,0.0,0.0,0.0,0.0
192.168.10.12,34.200.65.151,10,10.0,0.0,0.0,0.0,0.0,0.0
23.2.12.111,192.168.10.12,52,52.0,0.0,0.0,0.0,0.0,0.0
34.200.65.151,192.168.10.12,10,10.0,0.0,0.0,0.0,0.0,0.0
192.168.10.12,205.180.87.201,15,15.0,0.0,0.0,0.0,0.0,0.0
159.127.41.169,192.168.10.12,5,5.0,0.0,0.0,0.0,0.0,0.0
192.168.10.12,23.46.60.42,13,13.0,0.0,0.0,0.0,0.0,0.0
205.180.87.201,192.168.10.12,15,15.0,0.0,0.0,0.0,0.0,0.0
23.46.60.42,192.168.10.12,13,13.0,0.0,0.0,0.0,0.0,0.0
192.168.10.12,205.180.86.169,9,9.0,0.0,0.0,0.0,0.0,0.0
205.180.86.169,192.168.10.12,7,7.0,0.0,0.0,0.0,0.0,0.0
192.168.10.17,136.243.139.220,94,94.0,0.0,0.0,0.0,0.0,0.0
136.243.139.220,192.168.10.17,121,121.0,0.0,0.0,0.0,0.0,0.0
192.168.10.17,136.243.139.219,130,130.0,0.0,0.0,0.0,0.0,0.0
136.243.139.219,192.168.10.17,159,159.0,0.0,0.0,0.0,0.0,0.0
192.168.10.17,209.85.201.156,32,32.0,0.0,0.0,0.0,0.0,0.0
209.85.201.156,192.168.10.17,26,26.0,0.0,0.0,0.0,0.0,0.0
192.168.10.9,173.194.68.109,19,19.0,0.0,0.0,0.0,0.0,0.0
173.194.68.109,192.168.10.9,25,25.0,0.0,0.0,0.0,0.0,0.0
192.168.10.9,71.74.189.86,486,486.0,0.0,0.0,0.0,0.0,0.0
192.168.10.9,71.74.183.9,19,19.0,0.0,0.0,0.0,0.0,0.0
71.74.183.9,192.168.10.9,18,18.0,0.0,0.0,0.0,0.0,0.0
71.74.189.86,192.168.10.9,738,738.0,0.0,0.0,0.0,0.0,0.0
192.168.10.9,52.84.26.6,56,56.0,0.0,0.0,0.0,0.0,0.0
52.84.26.6,192.168.10.9,43,43.0,0.0,0.0,0.0,0.0,0.0
192.168.10.9,172.217.10.100,136,136.0,0.0,0.0,0.0,0.0,0.0
172.217.10.100,192.168.10.9,145,145.0,0.0,0.0,0.0,0.0,0.0
192.168.10.9,172.217.11.42,56,56.0,0.0,0.0,0.0,0.0,0.0
172.217.11.42,192.168.10.9,44,44.0,0.0,0.0,0.0,0.0,0.0
192.168.10.9,172.82.206.1,13,13.0,0.0,0.0,0.0,0.0,0.0
